Country,Horizon,Return,Asset Class
Tunisia,YTD,-6.623688664,Bond
Tunisia,YTD,-5.278017405,FX
Turkey,YTD,-6.096778993,Equity
Turkey,YTD,1.606849941,Bond
Turkey,YTD,-0.5481674667,FX
Turkmenistan,YTD,-20.21938461,Equity
Turkmenistan,YTD,-3.715651937,Bond
Turkmenistan,YTD,1.091212574,FX
Turks and Caicos Islands,YTD,-8.355037546,Equity
Turks and Caicos Islands,YTD,0.073304827,Bond
Turks and Caicos Islands,YTD,-2.913588734,FX
Tuvalu,YTD,17.21670387,Equity
Tuvalu,YTD,0.6765363312,Bond
Tuvalu,YTD,-0.9458836415,FX
Uganda,YTD,-17.44366473,Equity
Uganda,YTD,4.974457672,Bond
Uganda,YTD,-3.217397284,FX
Ukraine,YTD,-7.635651112,Equity
Ukraine,YTD,6.549969576,Bond
Ukraine,YTD,-2.001154985,FX
United Arab Emirates,YTD,12.16148622,Equity
United Arab Emirates,YTD,-3.741818317,Bond
United Arab Emirates,YTD,-0.7063810378,FX
United Kingdom,YTD,-3.144392537,Equity
United Kingdom,YTD,-17.26456119,Bond
United Kingdom,YTD,2.240016888,FX
United States,YTD,17.41343399,Equity
United States,YTD,-17.38426541,Bond
United States,YTD,-0.3911280616,FX
United States Minor Outlying Islands,YTD,-13.23642436,Equity
United States Minor Outlying Islands,YTD,7.887802772,Bond
United States Minor Outlying Islands,YTD,-4.237753043,FX
Uruguay,YTD,-4.330732599,Equity
Uruguay,YTD,14.62443956,Bond
Uruguay,YTD,-0.001141946902,FX
Uzbekistan,YTD,-11.90713139,Equity
Uzbekistan,YTD,2.400650463,Bond
Uzbekistan,YTD,-3.265014672,FX
Vanuatu,YTD,6.474392639,Equity
Vanuatu,YTD,-1.084379834,Bond
Vanuatu,YTD,-0.1857836377,FX
Vatican,YTD,-1.925749526,Equity
Vatican,YTD,3.372681368,Bond
Vatican,YTD,-1.35372893,FX
Venezuela,YTD,2.241029672,Equity
Venezuela,YTD,0.9543776806,Bond
Venezuela,YTD,2.295207305,FX
Vietnam,YTD,-13.70667157,Equity
Vietnam,YTD,-2.293189229,Bond
Vietnam,YTD,3.199730992,FX
Virgin Islands (British),YTD,-7.857457723,Equity
Virgin Islands (British),YTD,-1.527008462,Bond
Virgin Islands (British),YTD,0.09833162343,FX
Virgin Islands (U.S.),YTD,4.800946457,Equity
Virgin Islands (U.S.),YTD,-4.447629194,Bond
Virgin Islands (U.S.),YTD,-5.442142803,FX
Wallis and Futuna Islands,YTD,-33.49639503,Equity
Wallis and Futuna Islands,YTD,-5.345857857,Bond
Wallis and Futuna Islands,YTD,-3.645882017,FX
Western Sahara,YTD,5.260898434,Equity
Western Sahara,YTD,-6.279760606,Bond
Western Sahara,YTD,3.205619431,FX
Yemen,YTD,-15.4947603,Equity
Yemen,YTD,-8.808159884,Bond
Yemen,YTD,0.3387287002,FX
Zambia,YTD,-4.438693526,Equity
Zambia,YTD,8.48970874,Bond
Zambia,YTD,2.000814299,FX
Zimbabwe,YTD,-16.62956251,Equity
Zimbabwe,YTD,-5.608077146,Bond
Zimbabwe,YTD,-4.932640206,FX
Afghanistan,MTD,24.13131187,Equity
Afghanistan,MTD,13.08813428,Bond
Afghanistan,MTD,-2.238377189,FX
Åland Islands,MTD,23.28784096,Equity
Åland Islands,MTD,5.380811715,Bond
Åland Islands,MTD,-0.1947360199,FX
Albania,MTD,-21.36773776,Equity
Albania,MTD,-1.033801861,Bond
Albania,MTD,-5.317300742,FX
Algeria,MTD,-9.383743523,Equity
Algeria,MTD,5.564520843,Bond
Algeria,MTD,1.879152606,FX
American Samoa,MTD,3.268864483,Equity
American Samoa,MTD,0.1219958022,Bond
American Samoa,MTD,-0.6430526133,FX
Andorra,MTD,20.96352717,Equity
Andorra,MTD,6.706145622,Bond
Andorra,MTD,0.6072187411,FX
Angola,MTD,-19.09158619,Equity
Angola,MTD,-2.824149881,Bond
Angola,MTD,2.147707211,FX
Anguilla,MTD,-2.47074603,Equity
Anguilla,MTD,-2.07910725,Bond
Anguilla,MTD,-4.404305229,FX
Antarctica,MTD,9.616023177,Equity
Antarctica,MTD,-7.681738796,Bond
Antarctica,MTD,5.397191732,FX
Antigua and Barbuda,MTD,23.05501313,Equity
Antigua and Barbuda,MTD,-11.41474932,Bond
Antigua and Barbuda,MTD,-0.8828218239,FX
Argentina,MTD,-16.22868149,Equity
Argentina,MTD,-0.5305370121,Bond
Argentina,MTD,-1.775086033,FX
Armenia,MTD,29.96205879,Equity
Armenia,MTD,7.243176113,Bond
Armenia,MTD,-2.887043125,FX
Aruba,MTD,9.721238294,Equity
Aruba,MTD,2.654734446,Bond
Aruba,MTD,0.5408254793,FX
Australia,MTD,-25.58139769,Equity
Australia,MTD,-3.326184017,Bond
Australia,MTD,0.1654644711,FX
Austria,MTD,-7.611949406,Equity
Austria,MTD,-12.03260035,Bond
Austria,MTD,3.204719753,FX
Azerbaijan,MTD,18.26511393,Equity
Azerbaijan,MTD,1.455185497,Bond
Azerbaijan,MTD,-2.543010363,FX
Bahamas,MTD,23.78626069,Equity
Bahamas,MTD,-0.49313248,Bond
Bahamas,MTD,7.493331985,FX
Bahrain,MTD,17.64238053,Equity
Bahrain,MTD,-7.208869925,Bond
Bahrain,MTD,4.967481167,FX
Bangladesh,MTD,-1.142323934,Equity
Bangladesh,MTD,-2.446192047,Bond
Bangladesh,MTD,-0.9945797995,FX
Barbados,MTD,-23.09173896,Equity
Barbados,MTD,-5.577894175,Bond
Barbados,MTD,-6.4536187,FX
Belarus,MTD,-21.06037856,Equity
Belarus,MTD,-3.916525393,Bond
Belarus,MTD,0.06114712661,FX
Belgium,MTD,-5.509441538,Equity
Belgium,MTD,1.722894765,Bond
Belgium,MTD,1.725834243,FX
Belize,MTD,-3.928366209,Equity
Belize,MTD,0.7513246249,Bond
Belize,MTD,-0.5553812018,FX
Benin,MTD,13.03017088,Equity
Benin,MTD,0.608318965,Bond
Benin,MTD,8.516331402,FX
Bermuda,MTD,-6.053296983,Equity
Bermuda,MTD,14.50477156,Bond
Bermuda,MTD,-0.6948570014,FX
Bhutan,MTD,27.75624518,Equity
Bhutan,MTD,19.29957896,Bond
Bhutan,MTD,2.827529535,FX
Bolivia,MTD,-14.05808934,Equity
Bolivia,MTD,6.829906064,Bond
Bolivia,MTD,-3.439720806,FX
Bosnia and Herzegovina,MTD,12.87846643,Equity
Bosnia and Herzegovina,MTD,-4.151150123,Bond
Bosnia and Herzegovina,MTD,-6.082585952,FX
Botswana,MTD,-10.01769224,Equity
Botswana,MTD,9.883789348,Bond
Botswana,MTD,-1.257477521,FX
Bouvet Island,MTD,26.80623231,Equity
Bouvet Island,MTD,-7.125730075,Bond
Bouvet Island,MTD,-1.492861009,FX
Brazil,MTD,2.031058342,Equity
Brazil,MTD,11.47966376,Bond
Brazil,MTD,0.4314323876,FX
British Indian Ocean Territory,MTD,13.19835187,Equity
British Indian Ocean Territory,MTD,1.225116328,Bond
British Indian Ocean Territory,MTD,-3.450115495,FX
Brunei Darussalam,MTD,-11.56910857,Equity
Brunei Darussalam,MTD,14.25241091,Bond
Brunei Darussalam,MTD,-0.5429559989,FX
Bulgaria,MTD,-9.718697044,Equity
Bulgaria,MTD,8.447919839,Bond
Bulgaria,MTD,-4.216966818,FX
Burkina Faso,MTD,-0.1977678575,Equity
Burkina Faso,MTD,-7.427857702,Bond
Burkina Faso,MTD,-1.198736264,FX
Burundi,MTD,8.475704907,Equity
Burundi,MTD,-2.437837177,Bond
Burundi,MTD,-2.770921995,FX
Cambodia,MTD,11.83929673,Equity
Cambodia,MTD,5.258777511,Bond
Cambodia,MTD,-5.798576734,FX
Cameroon,MTD,-7.673862946,Equity
Cameroon,MTD,-0.6324543371,Bond
Cameroon,MTD,5.755860538,FX
Canada,MTD,20.15881382,Equity
Canada,MTD,-3.991243118,Bond
Canada,MTD,-4.966255468,FX
Cape Verde,MTD,10.05134394,Equity
Cape Verde,MTD,-3.548598628,Bond
Cape Verde,MTD,-0.7897098564,FX
Caribbean Netherlands,MTD,0.4670159309,Equity
Caribbean Netherlands,MTD,-3.359516188,Bond
Caribbean Netherlands,MTD,0.7709745744,FX
Cayman Islands,MTD,4.85566917,Equity
Cayman Islands,MTD,2.05934568,Bond
Cayman Islands,MTD,-2.091363068,FX
Central African Republic,MTD,18.55780604,Equity
Central African Republic,MTD,-1.388243822,Bond
Central African Republic,MTD,-0.7096438433,FX
Chad,MTD,-7.157511727,Equity
Chad,MTD,6.779514553,Bond
Chad,MTD,-1.332205695,FX
Chile,MTD,4.556806485,Equity
Chile,MTD,-0.6989715201,Bond
Chile,MTD,2.40601622,FX
China,MTD,4.741190226,Equity
China,MTD,-8.493194066,Bond
China,MTD,-1.430572779,FX
Christmas Island,MTD,-15.11341406,Equity
Christmas Island,MTD,2.796410646,Bond
Christmas Island,MTD,1.768757327,FX
Cocos (Keeling) Islands,MTD,-3.51582977,Equity
Cocos (Keeling) Islands,MTD,8.040575005,Bond
Cocos (Keeling) Islands,MTD,-4.379169696,FX
Colombia,MTD,12.34311472,Equity
Colombia,MTD,2.679948172,Bond
Colombia,MTD,2.194461486,FX
Comoros,MTD,-10.75508225,Equity
Comoros,MTD,-1.224507209,Bond
Comoros,MTD,-0.3147154219,FX
Congo,MTD,3.877316444,Equity
Congo,MTD,-4.398864318,Bond
Congo,MTD,-0.1396264472,FX
"Congo, Democratic Republic of",MTD,2.303310392,Equity
"Congo, Democratic Republic of",MTD,5.724311432,Bond
"Congo, Democratic Republic of",MTD,3.606397697,FX
Cook Islands,MTD,9.500251907,Equity
Cook Islands,MTD,9.806373578,Bond
Cook Islands,MTD,-0.9854078328,FX
Costa Rica,MTD,-6.684070117,Equity
Costa Rica,MTD,0.1861063232,Bond
Costa Rica,MTD,2.626192319,FX
Côte d'Ivoire,MTD,19.63944499,Equity
Côte d'Ivoire,MTD,-6.710529269,Bond
Côte d'Ivoire,MTD,4.498875477,FX
Croatia,MTD,-11.27214392,Equity
Croatia,MTD,3.572397727,Bond
Croatia,MTD,1.020330553,FX
Cuba,MTD,20.20636207,Equity
Cuba,MTD,9.219375487,Bond
Cuba,MTD,2.718569456,FX
Curaçao,MTD,-1.555860093,Equity
Curaçao,MTD,0.006479733292,Bond
Curaçao,MTD,-4.270723149,FX
Cyprus,MTD,-4.227494798,Equity
Cyprus,MTD,5.710681984,Bond
Cyprus,MTD,-0.5555745461,FX
Czech Republic,MTD,-13.18628947,Equity
Czech Republic,MTD,6.904810921,Bond
Czech Republic,MTD,-0.1394335048,FX
Denmark,MTD,12.94532991,Equity
Denmark,MTD,6.596066652,Bond
Denmark,MTD,-2.947079318,FX
Djibouti,MTD,-3.109690445,Equity
Djibouti,MTD,-11.02087065,Bond
Djibouti,MTD,-5.018780533,FX
Dominica,MTD,9.469764421,Equity
Dominica,MTD,-1.681707235,Bond
Dominica,MTD,-0.1834549427,FX
Dominican Republic,MTD,22.43098735,Equity
Dominican Republic,MTD,-6.123485189,Bond
Dominican Republic,MTD,-1.928446941,FX
Ecuador,MTD,-8.194543286,Equity
Ecuador,MTD,4.013397789,Bond
Ecuador,MTD,-4.766083588,FX
Egypt,MTD,9.561445257,Equity
Egypt,MTD,12.21217378,Bond
Egypt,MTD,2.882315258,FX
El Salvador,MTD,8.43489824,Equity
El Salvador,MTD,-3.236908648,Bond
El Salvador,MTD,2.305775658,FX
Equatorial Guinea,MTD,9.424697732,Equity
Equatorial Guinea,MTD,0.9424299044,Bond
Equatorial Guinea,MTD,0.2524334049,FX
Eritrea,MTD,12.90181409,Equity
Eritrea,MTD,-7.778389227,Bond
Eritrea,MTD,-0.1201369887,FX
Estonia,MTD,-1.966512526,Equity
Estonia,MTD,9.262789958,Bond
Estonia,MTD,1.658224956,FX
Ethiopia,MTD,-13.53656268,Equity
Ethiopia,MTD,-3.154699077,Bond
Ethiopia,MTD,0.7247584826,FX
Falkland Islands,MTD,-24.46549515,Equity
Falkland Islands,MTD,0.7756419917,Bond
Falkland Islands,MTD,1.610301072,FX
Faroe Islands,MTD,26.67675192,Equity
Faroe Islands,MTD,-13.22262381,Bond
Faroe Islands,MTD,-1.759473029,FX
Fiji,MTD,-16.02078803,Equity
Fiji,MTD,-5.874236527,Bond
Fiji,MTD,-1.098434923,FX
Finland,MTD,-10.35422549,Equity
Finland,MTD,-10.7653367,Bond
Finland,MTD,0.9310817277,FX
France,MTD,-9.620067905,Equity
France,MTD,-3.166804422,Bond
France,MTD,-5.103301441,FX
French Guiana,MTD,17.73298755,Equity
French Guiana,MTD,-4.59680257,Bond
French Guiana,MTD,2.315143901,FX
French Polynesia,MTD,35.11484213,Equity
French Polynesia,MTD,2.465738288,Bond
French Polynesia,MTD,-4.312388075,FX
French Southern Territories,MTD,20.49223272,Equity
French Southern Territories,MTD,0.2078561385,Bond
French Southern Territories,MTD,1.065989292,FX
Gabon,MTD,14.3696194,Equity
Gabon,MTD,-2.315466505,Bond
Gabon,MTD,-2.023250571,FX
Gambia,MTD,-30.99079925,Equity
Gambia,MTD,-4.455989487,Bond
Gambia,MTD,0.7433071105,FX
Georgia,MTD,-20.8223283,Equity
Georgia,MTD,0.6400938151,Bond
Georgia,MTD,4.334754362,FX
Germany,MTD,-5.492834877,Equity
Germany,MTD,9.975531409,Bond
Germany,MTD,3.107144751,FX
Ghana,MTD,17.1669163,Equity
Ghana,MTD,6.256257117,Bond
Ghana,MTD,-4.077482236,FX
Gibraltar,MTD,13.55491399,Equity
Gibraltar,MTD,-1.196828007,Bond
Gibraltar,MTD,-2.083052327,FX
Greece,MTD,-23.3491047,Equity
Greece,MTD,2.878423986,Bond
Greece,MTD,4.062641387,FX
Greenland,MTD,28.25722959,Equity
Greenland,MTD,12.42109188,Bond
Greenland,MTD,0.2147393462,FX
Grenada,MTD,-14.71828425,Equity
Grenada,MTD,6.868856532,Bond
Grenada,MTD,3.291859594,FX
Guadeloupe,MTD,-10.01413777,Equity
Guadeloupe,MTD,9.769374654,Bond
Guadeloupe,MTD,3.564079702,FX
Guam,MTD,-4.668556457,Equity
Guam,MTD,24.76847258,Bond
Guam,MTD,0.7541240603,FX
Guatemala,MTD,4.83797774,Equity
Guatemala,MTD,7.106552834,Bond
Guatemala,MTD,2.576980782,FX
Guernsey,MTD,1.30958009,Equity
Guernsey,MTD,0.2755096563,Bond
Guernsey,MTD,-2.247606451,FX
Guinea,MTD,5.06680605,Equity
Guinea,MTD,-13.67474,Bond
Guinea,MTD,3.106422297,FX
Guinea-Bissau,MTD,-5.043784807,Equity
Guinea-Bissau,MTD,2.892210363,Bond
Guinea-Bissau,MTD,1.193697993,FX
Guyana,MTD,-22.7862815,Equity
Guyana,MTD,-11.74870419,Bond
Guyana,MTD,-0.5509524736,FX
Haiti,MTD,-23.24037229,Equity
Haiti,MTD,2.526054025,Bond
Haiti,MTD,-1.183671195,FX
Heard and McDonald Islands,MTD,6.83328934,Equity
Heard and McDonald Islands,MTD,-8.676171103,Bond
Heard and McDonald Islands,MTD,0.9176127466,FX
Honduras,MTD,1.367433001,Equity
Honduras,MTD,-9.064476544,Bond
Honduras,MTD,-0.4964228365,FX
Hong Kong,MTD,-2.039437447,Equity
Hong Kong,MTD,5.647608428,Bond
Hong Kong,MTD,-3.226760532,FX
Hungary,MTD,4.610074916,Equity
Hungary,MTD,-14.06107563,Bond
Hungary,MTD,3.046187984,FX
Iceland,MTD,-8.221347325,Equity
Iceland,MTD,1.549569167,Bond
Iceland,MTD,1.458763406,FX
India,MTD,24.27932975,Equity
India,MTD,-3.955100358,Bond
India,MTD,-2.217818734,FX
Indonesia,MTD,16.25671272,Equity
Indonesia,MTD,-7.225463022,Bond
Indonesia,MTD,-0.1829419315,FX
Iran,MTD,-2.832777759,Equity
Iran,MTD,1.587204378,Bond
Iran,MTD,5.502067897,FX
Iraq,MTD,41.3753953,Equity
Iraq,MTD,1.413096215,Bond
Iraq,MTD,3.242360619,FX
Ireland,MTD,3.442687682,Equity
Ireland,MTD,9.91316714,Bond
Ireland,MTD,3.535118896,FX
Isle of Man,MTD,-27.86841407,Equity
Isle of Man,MTD,-4.878226672,Bond
Isle of Man,MTD,0.4498809696,FX
Israel,MTD,19.01894262,Equity
Israel,MTD,-1.798060098,Bond
Israel,MTD,-0.65396141,FX
Italy,MTD,-22.63396525,Equity
Italy,MTD,4.216182218,Bond
Italy,MTD,1.652891699,FX
Jamaica,MTD,-8.558125904,Equity
Jamaica,MTD,0.6590502775,Bond
Jamaica,MTD,2.036378767,FX
Japan,MTD,0.4507392748,Equity
Japan,MTD,8.083174475,Bond
Japan,MTD,1.088133592,FX
Jersey,MTD,19.49118693,Equity
Jersey,MTD,-5.856882334,Bond
Jersey,MTD,-3.824409488,FX
Jordan,MTD,5.894660437,Equity
Jordan,MTD,14.02339255,Bond
Jordan,MTD,2.64833062,FX
Kazakhstan,MTD,-7.151646717,Equity
Kazakhstan,MTD,-0.2653046127,Bond
Kazakhstan,MTD,-1.541458289,FX
Kenya,MTD,-32.00382506,Equity
Kenya,MTD,-5.894477804,Bond
Kenya,MTD,3.225263014,FX
Kiribati,MTD,14.478456,Equity
Kiribati,MTD,5.987150964,Bond
Kiribati,MTD,2.646925543,FX
Kuwait,MTD,-20.12246817,Equity
Kuwait,MTD,4.066421262,Bond
Kuwait,MTD,-2.29825862,FX
Kyrgyzstan,MTD,4.301060262,Equity
Kyrgyzstan,MTD,-1.845276754,Bond
Kyrgyzstan,MTD,4.483232978,FX
Lao People's Democratic Republic,MTD,-13.7552118,Equity
Lao People's Democratic Republic,MTD,-12.29099742,Bond
Lao People's Democratic Republic,MTD,4.758640398,FX
Latvia,MTD,-6.328668494,Equity
Latvia,MTD,0.9566925337,Bond
Latvia,MTD,2.675268186,FX
Lebanon,MTD,2.566027288,Equity
Lebanon,MTD,6.882463897,Bond
Lebanon,MTD,1.415909414,FX
Lesotho,MTD,-35.19839016,Equity
Lesotho,MTD,1.596051929,Bond
Lesotho,MTD,2.639211804,FX
Liberia,MTD,3.408943361,Equity
Liberia,MTD,0.1617891763,Bond
Liberia,MTD,10.15118984,FX
Libya,MTD,15.60386267,Equity
Libya,MTD,3.767491331,Bond
Libya,MTD,1.733391732,FX
Liechtenstein,MTD,-3.396267817,Equity
Liechtenstein,MTD,-0.3222940406,Bond
Liechtenstein,MTD,-2.058468562,FX
Lithuania,MTD,1.107378711,Equity
Lithuania,MTD,-12.44519002,Bond
Lithuania,MTD,2.143121883,FX
Luxembourg,MTD,5.978380085,Equity
Luxembourg,MTD,8.092360325,Bond
Luxembourg,MTD,0.5017332931,FX
Macau,MTD,-10.81216148,Equity
Macau,MTD,10.05400028,Bond
Macau,MTD,1.355718004,FX
Macedonia,MTD,-5.480433544,Equity
Macedonia,MTD,-1.429949396,Bond
Macedonia,MTD,-0.8245750836,FX
Madagascar,MTD,6.858514609,Equity
Madagascar,MTD,0.09946961148,Bond
Madagascar,MTD,-0.4816209806,FX
Malawi,MTD,-7.406650203,Equity
Malawi,MTD,-6.949482327,Bond
Malawi,MTD,-2.977787957,FX
Malaysia,MTD,7.641495976,Equity
Malaysia,MTD,-7.272624023,Bond
Malaysia,MTD,-0.8081076185,FX
Maldives,MTD,16.63369029,Equity
Maldives,MTD,5.05048635,Bond
Maldives,MTD,1.889497263,FX
Mali,MTD,4.651828085,Equity
Mali,MTD,10.2430194,Bond
Mali,MTD,-1.045495013,FX
Malta,MTD,24.8858922,Equity
Malta,MTD,-2.485292866,Bond
Malta,MTD,-2.118514666,FX
Marshall Islands,MTD,12.21276715,Equity
Marshall Islands,MTD,0.7182727112,Bond
Marshall Islands,MTD,0.8240970664,FX
Martinique,MTD,-19.05046483,Equity
Martinique,MTD,9.219273265,Bond
Martinique,MTD,0.4782067367,FX
Mauritania,MTD,-15.15796612,Equity
Mauritania,MTD,4.966779634,Bond
Mauritania,MTD,2.01518534,FX
Mauritius,MTD,-1.321949603,Equity
Mauritius,MTD,1.354231945,Bond
Mauritius,MTD,4.014907313,FX
Mayotte,MTD,-22.55399142,Equity
Mayotte,MTD,6.855609575,Bond
Mayotte,MTD,-1.567924712,FX
Mexico,MTD,-8.387222591,Equity
Mexico,MTD,-5.107899876,Bond
Mexico,MTD,1.761195599,FX
"Micronesia, Federated States of",MTD,0.3579283177,Equity
"Micronesia, Federated States of",MTD,-3.076914183,Bond
"Micronesia, Federated States of",MTD,-2.206399093,FX
Moldova,MTD,8.125488005,Equity
Moldova,MTD,5.235711488,Bond
Moldova,MTD,1.59630353,FX
Monaco,MTD,-6.135329215,Equity
Monaco,MTD,12.4266649,Bond
Monaco,MTD,3.024474511,FX
Mongolia,MTD,3.708199644,Equity
Mongolia,MTD,-6.903838936,Bond
Mongolia,MTD,2.99537049,FX
Montenegro,MTD,-2.056217941,Equity
Montenegro,MTD,0.641501284,Bond
Montenegro,MTD,-7.439626781,FX
Montserrat,MTD,-12.70990757,Equity
Montserrat,MTD,-7.398287621,Bond
Montserrat,MTD,-2.745636369,FX
Morocco,MTD,-17.11097594,Equity
Morocco,MTD,19.53492918,Bond
Morocco,MTD,-2.58596113,FX
Mozambique,MTD,-18.28897767,Equity
Mozambique,MTD,-3.953878512,Bond
Mozambique,MTD,-4.400903895,FX
Myanmar,MTD,-27.32667588,Equity
Myanmar,MTD,-4.727203872,Bond
Myanmar,MTD,-8.259780634,FX
Namibia,MTD,-15.07472456,Equity
Namibia,MTD,-0.5098291366,Bond
Namibia,MTD,2.806202167,FX
Nauru,MTD,-4.973990983,Equity
Nauru,MTD,2.824571253,Bond
Nauru,MTD,3.203039595,FX
Nepal,MTD,10.69582376,Equity
Nepal,MTD,-5.385088886,Bond
Nepal,MTD,-3.500199324,FX
New Caledonia,MTD,-14.32404403,Equity
New Caledonia,MTD,0.4027467674,Bond
New Caledonia,MTD,2.319221286,FX
New Zealand,MTD,-17.40713385,Equity
New Zealand,MTD,-4.115672081,Bond
New Zealand,MTD,-1.521804889,FX
Nicaragua,MTD,10.18289873,Equity
Nicaragua,MTD,3.987352267,Bond
Nicaragua,MTD,6.469708896,FX
Niger,MTD,26.655647,Equity
Niger,MTD,5.230051915,Bond
Niger,MTD,0.1458804722,FX
Nigeria,MTD,-15.32171331,Equity
Nigeria,MTD,2.2274992,Bond
Nigeria,MTD,1.278989353,FX
Niue,MTD,-7.024050643,Equity
Niue,MTD,-2.358368172,Bond
Niue,MTD,-4.34700184,FX
Norfolk Island,MTD,-13.81185972,Equity
Norfolk Island,MTD,0.4367749462,Bond
Norfolk Island,MTD,3.389130711,FX
North Korea,MTD,-28.63814415,Equity
North Korea,MTD,-0.3963595537,Bond
North Korea,MTD,2.654449419,FX
Northern Mariana Islands,MTD,-12.3372286,Equity
Northern Mariana Islands,MTD,-5.561381016,Bond
Northern Mariana Islands,MTD,-0.8153157642,FX
Norway,MTD,-21.11530964,Equity
Norway,MTD,-1.151129505,Bond
Norway,MTD,1.353451105,FX
Oman,MTD,-10.74274307,Equity
Oman,MTD,-8.558120028,Bond
Oman,MTD,-0.2919703234,FX
Pakistan,MTD,-0.3888808608,Equity
Pakistan,MTD,24.03651063,Bond
Pakistan,MTD,-2.512539427,FX
Palau,MTD,2.029792585,Equity
Palau,MTD,-1.832680787,Bond
Palau,MTD,0.1436636523,FX
"Palestine, State of",MTD,0.02264726923,Equity
"Palestine, State of",MTD,-2.831514327,Bond
"Palestine, State of",MTD,2.492017912,FX
Panama,MTD,-0.1909634771,Equity
Panama,MTD,7.277010276,Bond
Panama,MTD,2.805065123,FX
Papua New Guinea,MTD,15.76002022,Equity
Papua New Guinea,MTD,3.739553061,Bond
Papua New Guinea,MTD,4.169559231,FX
Paraguay,MTD,-10.05977944,Equity
Paraguay,MTD,6.121371212,Bond
Paraguay,MTD,-3.66027847,FX
Peru,MTD,4.736691934,Equity
Peru,MTD,-8.457903967,Bond
Peru,MTD,5.294407359,FX
Philippines,MTD,-3.605140713,Equity
Philippines,MTD,3.094688817,Bond
Philippines,MTD,4.050467585,FX
Pitcairn,MTD,4.735071952,Equity
Pitcairn,MTD,3.5816999,Bond
Pitcairn,MTD,-1.606934789,FX
Poland,MTD,5.019207402,Equity
Poland,MTD,-15.99782767,Bond
Poland,MTD,4.196405599,FX
Portugal,MTD,-2.360398268,Equity
Portugal,MTD,0.1717671882,Bond
Portugal,MTD,-3.029141863,FX
Puerto Rico,MTD,20.45278082,Equity
Puerto Rico,MTD,1.533436958,Bond
Puerto Rico,MTD,0.6823393989,FX
Qatar,MTD,1.771434594,Equity
Qatar,MTD,-6.291875375,Bond
Qatar,MTD,-0.02058646204,FX
Réunion,MTD,-3.94230922,Equity
Réunion,MTD,4.337502034,Bond
Réunion,MTD,-0.4192897001,FX
Romania,MTD,-6.534238033,Equity
Romania,MTD,3.459495721,Bond
Romania,MTD,-0.6422618905,FX
Russian Federation,MTD,16.97090112,Equity
Russian Federation,MTD,-1.586316637,Bond
Russian Federation,MTD,-5.647971249,FX
Rwanda,MTD,2.241250566,Equity
Rwanda,MTD,15.36951082,Bond
Rwanda,MTD,1.002881142,FX
Saint Barthélemy,MTD,13.25935779,Equity
Saint Barthélemy,MTD,-3.152885457,Bond
Saint Barthélemy,MTD,0.1859425571,FX
Saint Helena,MTD,25.74948837,Equity
Saint Helena,MTD,6.124857153,Bond
Saint Helena,MTD,-1.830189432,FX
Saint Kitts and Nevis,MTD,-6.562080507,Equity
Saint Kitts and Nevis,MTD,-15.99165231,Bond
Saint Kitts and Nevis,MTD,-3.492532655,FX
Saint Lucia,MTD,16.46930662,Equity
Saint Lucia,MTD,7.930689564,Bond
Saint Lucia,MTD,-4.163316705,FX
Saint Vincent and the Grenadines,MTD,-20.66944202,Equity
Saint Vincent and the Grenadines,MTD,-2.268384496,Bond
Saint Vincent and the Grenadines,MTD,-6.368590345,FX
Saint-Martin (France),MTD,-11.17414071,Equity
Saint-Martin (France),MTD,-12.30882406,Bond
Saint-Martin (France),MTD,1.551858162,FX
Samoa,MTD,24.54345506,Equity
Samoa,MTD,5.950183532,Bond
Samoa,MTD,-3.865833472,FX
San Marino,MTD,-15.55776946,Equity
San Marino,MTD,-12.1016014,Bond
San Marino,MTD,-2.084734272,FX
Sao Tome and Principe,MTD,-5.694376928,Equity
Sao Tome and Principe,MTD,4.218506195,Bond
Sao Tome and Principe,MTD,1.334455718,FX
Saudi Arabia,MTD,6.016130124,Equity
Saudi Arabia,MTD,-3.194001589,Bond
Saudi Arabia,MTD,2.858562524,FX
Senegal,MTD,0.03258389214,Equity
Senegal,MTD,-1.442719442,Bond
Senegal,MTD,-3.218817142,FX
Serbia,MTD,10.23209097,Equity
Serbia,MTD,-5.897806889,Bond
Serbia,MTD,5.417032386,FX
Seychelles,MTD,-13.98809524,Equity
Seychelles,MTD,2.445751564,Bond
Seychelles,MTD,4.88703321,FX
Sierra Leone,MTD,18.52520111,Equity
Sierra Leone,MTD,-7.970856381,Bond
Sierra Leone,MTD,-3.1124652,FX
Singapore,MTD,16.13814659,Equity
Singapore,MTD,4.725732291,Bond
Singapore,MTD,-1.721187318,FX
Sint Maarten (Dutch part),MTD,-15.97735076,Equity
Sint Maarten (Dutch part),MTD,-1.709224722,Bond
Sint Maarten (Dutch part),MTD,-2.462555196,FX
Slovakia,MTD,-7.956891937,Equity
Slovakia,MTD,-7.607268216,Bond
Slovakia,MTD,5.811953645,FX
Slovenia,MTD,-13.50347572,Equity
Slovenia,MTD,2.512066255,Bond
Slovenia,MTD,-0.8982849792,FX
Solomon Islands,MTD,-3.573664696,Equity
Solomon Islands,MTD,4.890643708,Bond
Solomon Islands,MTD,-1.022852996,FX
Somalia,MTD,7.390329295,Equity
Somalia,MTD,0.8646687688,Bond
Somalia,MTD,3.266673557,FX
South Africa,MTD,-6.312590886,Equity
